,respondent_id,seasonal_vaccine,xyz_vaccine
1067,27774,0.2,0.2
1068,27775,0.3,0.3
1069,27776,0.1,0.1
1070,27777,0.5,0.5
1071,27778,0.1,0.1
1072,27779,0.3,0.3
1073,27780,0.7,0.7
1074,27781,0.2,0.2
1075,27782,0.6,0.6
1076,27783,0.4,0.4
1077,27784,0.2,0.2
1078,27785,0.6,0.6
1079,27786,0.4,0.4
1080,27787,0.1,0.1
1081,27788,0.1,0.1
1082,27789,0.9,0.9
1083,27790,0.4,0.4
1084,27791,0.8,0.8
1085,27792,0.5,0.5
1086,27793,0.4,0.4
1087,27794,0.1,0.1
1088,27795,0.6,0.6
1089,27796,0.4,0.4
1090,27797,0.7,0.7
1091,27798,0.1,0.1
1092,27799,0.2,0.2
1093,27800,0.2,0.2
1094,27801,0.4,0.4
1095,27802,0.8,0.8
1096,27803,0.2,0.2
1097,27804,0.8,0.8
1098,27805,0.2,0.2
1099,27806,0.8,0.8
1100,27807,0.6,0.6
1101,27808,0.2,0.2
1102,27809,0.8,0.8
1103,27810,0.1,0.1
1104,27811,0.2,0.2
1105,27812,0.1,0.1
1106,27813,0.4,0.4
1107,27814,0.2,0.2
1108,27815,0.5,0.5
1109,27816,0.7,0.7
1110,27817,0.4,0.4
1111,27818,0.7,0.7
1112,27819,0.1,0.1
1113,27820,0.3,0.3
1114,27821,0.2,0.2
1115,27822,0.2,0.2
1116,27823,0.1,0.1
1117,27824,0.4,0.4
1118,27825,0.2,0.2
1119,27826,0.2,0.2
1120,27827,0.3,0.3
1121,27828,0.5,0.5
1122,27829,0.2,0.2
1123,27830,0.2,0.2
1124,27831,0.7,0.7
1125,27832,0.4,0.4
1126,27833,0.1,0.1
1127,27834,0.5,0.5
1128,27835,0.8,0.8
1129,27836,0.7,0.7
1130,27837,0.5,0.5
1131,27838,0.3,0.3
1132,27839,0.2,0.2
1133,27840,0.6,0.6
1134,27841,0.4,0.4
1135,27842,0.7,0.7
1136,27843,0.4,0.4
1137,27844,0.7,0.7
1138,27845,0.8,0.8
1139,27846,0.3,0.3
1140,27847,0.3,0.3
1141,27848,0.7,0.7
1142,27849,0.8,0.8
1143,27850,0.2,0.2
1144,27851,0.4,0.4
1145,27852,0.8,0.8
1146,27853,0.3,0.3
1147,27854,0.7,0.7
1148,27855,0.5,0.5
1149,27856,0.7,0.7
1150,27857,0.9,0.9
1151,27858,0.8,0.8
1152,27859,0.9,0.9
1153,27860,0.7,0.7
1154,27861,0.3,0.3
1155,27862,0.4,0.4
1156,27863,0.6,0.6
1157,27864,0.4,0.4
1158,27865,0.3,0.3
1159,27866,0.4,0.4
1160,27867,0.4,0.4
1161,27868,0.8,0.8
1162,27869,0.3,0.3
1163,27870,0.1,0.1
1164,27871,0.7,0.7
1165,27872,0.2,0.2
1166,27873,0.1,0.1
1167,27874,0.8,0.8
1168,27875,0.3,0.3
1169,27876,0.0,0.0
1170,27877,0.5,0.5
1171,27878,0.6,0.6
1172,27879,0.4,0.4
1173,27880,0.4,0.4
1174,27881,0.7,0.7
1175,27882,0.3,0.3
1176,27883,0.4,0.4
1177,27884,0.2,0.2
1178,27885,0.1,0.1
1179,27886,0.1,0.1
1180,27887,0.6,0.6
1181,27888,0.4,0.4
1182,27889,0.1,0.1
1183,27890,0.6,0.6
1184,27891,0.9,0.9
1185,27892,0.0,0.0
1186,27893,0.2,0.2
1187,27894,0.4,0.4
1188,27895,0.5,0.5
1189,27896,0.3,0.3
1190,27897,0.2,0.2
1191,27898,0.1,0.1
1192,27899,0.4,0.4
1193,27900,0.5,0.5
1194,27901,0.2,0.2
1195,27902,0.4,0.4
1196,27903,0.3,0.3
1197,27904,0.1,0.1
1198,27905,0.7,0.7
1199,27906,0.2,0.2
1200,27907,0.8,0.8
1201,27908,0.5,0.5
1202,27909,0.4,0.4
1203,27910,0.8,0.8
1204,27911,0.6,0.6
1205,27912,0.6,0.6
1206,27913,0.5,0.5
1207,27914,0.5,0.5
1208,27915,0.4,0.4
1209,27916,0.2,0.2
1210,27917,0.5,0.5
1211,27918,0.9,0.9
1212,27919,0.3,0.3
1213,27920,0.6,0.6
1214,27921,0.3,0.3
1215,27922,0.3,0.3
1216,27923,0.8,0.8
1217,27924,0.1,0.1
1218,27925,0.3,0.3
1219,27926,0.2,0.2
1220,27927,0.3,0.3
1221,27928,0.8,0.8
1222,27929,0.6,0.6
1223,27930,0.4,0.4
1224,27931,0.7,0.7
1225,27932,0.3,0.3
1226,27933,0.4,0.4
1227,27934,0.6,0.6
1228,27935,0.7,0.7
1229,27936,0.6,0.6
1230,27937,0.3,0.3
1231,27938,0.3,0.3
1232,27939,0.1,0.1
1233,27940,0.3,0.3
1234,27941,0.2,0.2
1235,27942,0.1,0.1
1236,27943,0.8,0.8
1237,27944,0.2,0.2
1238,27945,0.2,0.2
1239,27946,0.2,0.2
1240,27947,0.9,0.9
1241,27948,0.2,0.2
1242,27949,0.4,0.4
1243,27950,0.5,0.5
1244,27951,0.6,0.6
1245,27952,0.6,0.6
1246,27953,0.6,0.6
1247,27954,0.6,0.6
1248,27955,0.6,0.6
1249,27956,0.6,0.6
1250,27957,0.4,0.4
1251,27958,0.9,0.9
1252,27959,0.6,0.6
1253,27960,0.5,0.5
1254,27961,0.2,0.2
1255,27962,0.6,0.6
1256,27963,0.0,0.0
1257,27964,0.1,0.1
1258,27965,0.2,0.2
1259,27966,0.6,0.6
1260,27967,0.1,0.1
1261,27968,0.4,0.4
1262,27969,0.8,0.8
1263,27970,0.8,0.8
1264,27971,0.3,0.3
1265,27972,0.6,0.6
1266,27973,0.5,0.5
1267,27974,0.3,0.3
1268,27975,0.1,0.1
1269,27976,0.1,0.1
1270,27977,0.4,0.4
1271,27978,0.4,0.4
1272,27979,0.8,0.8
1273,27980,0.2,0.2
1274,27981,0.6,0.6
1275,27982,0.7,0.7
1276,27983,0.9,0.9
1277,27984,0.5,0.5
1278,27985,0.8,0.8
1279,27986,0.2,0.2
1280,27987,0.5,0.5
1281,27988,0.3,0.3
1282,27989,0.2,0.2
1283,27990,0.4,0.4
1284,27991,0.8,0.8
1285,27992,0.2,0.2
1286,27993,0.1,0.1
1287,27994,0.6,0.6
1288,27995,0.6,0.6
1289,27996,0.2,0.2
1290,27997,0.2,0.2
1291,27998,0.8,0.8
1292,27999,0.6,0.6
1293,28000,0.2,0.2
1294,28001,0.1,0.1
1295,28002,0.1,0.1
1296,28003,0.4,0.4
1297,28004,0.4,0.4
1298,28005,0.4,0.4
1299,28006,0.2,0.2
1300,28007,0.7,0.7
1301,28008,0.5,0.5
1302,28009,0.6,0.6
1303,28010,0.2,0.2
1304,28011,0.4,0.4
1305,28012,0.8,0.8
1306,28013,0.4,0.4
1307,28014,0.1,0.1
1308,28015,0.6,0.6
1309,28016,0.9,0.9
1310,28017,0.3,0.3
1311,28018,0.4,0.4
1312,28019,0.1,0.1
1313,28020,0.1,0.1
1314,28021,0.2,0.2
1315,28022,0.5,0.5
1316,28023,0.1,0.1
1317,28024,0.2,0.2
1318,28025,0.8,0.8
1319,28026,0.4,0.4
1320,28027,0.4,0.4
1321,28028,0.8,0.8
1322,28029,0.3,0.3
1323,28030,0.8,0.8
1324,28031,0.1,0.1
1325,28032,0.7,0.7
1326,28033,0.1,0.1
1327,28034,0.4,0.4
1328,28035,0.2,0.2
1329,28036,0.2,0.2
1330,28037,0.3,0.3
1331,28038,0.1,0.1
1332,28039,0.7,0.7
1333,28040,0.7,0.7
1334,28041,0.6,0.6
1335,28042,0.2,0.2
1336,28043,0.6,0.6
1337,28044,0.4,0.4
1338,28045,0.4,0.4
1339,28046,0.4,0.4
1340,28047,0.5,0.5
1341,28048,0.1,0.1
1342,28049,0.8,0.8
1343,28050,0.2,0.2
1344,28051,0.5,0.5
1345,28052,0.8,0.8
1346,28053,0.2,0.2
1347,28054,0.0,0.0
1348,28055,0.1,0.1
1349,28056,0.8,0.8
1350,28057,0.7,0.7
1351,28058,0.2,0.2
1352,28059,0.3,0.3
1353,28060,0.4,0.4
1354,28061,0.4,0.4
1355,28062,0.2,0.2
1356,28063,0.1,0.1
1357,28064,0.4,0.4
1358,28065,0.4,0.4
1359,28066,0.7,0.7
1360,28067,0.9,0.9
1361,28068,0.2,0.2
1362,28069,0.3,0.3
1363,28070,0.7,0.7
1364,28071,0.6,0.6
1365,28072,0.3,0.3
1366,28073,0.3,0.3
1367,28074,0.5,0.5
1368,28075,0.1,0.1
1369,28076,0.5,0.5
1370,28077,0.2,0.2
1371,28078,0.8,0.8
1372,28079,0.9,0.9
1373,28080,0.2,0.2
1374,28081,0.7,0.7
1375,28082,0.8,0.8
1376,28083,0.0,0.0
1377,28084,0.1,0.1
1378,28085,0.7,0.7
1379,28086,0.7,0.7
1380,28087,0.8,0.8
1381,28088,0.6,0.6
1382,28089,0.2,0.2
1383,28090,0.4,0.4
1384,28091,0.4,0.4
1385,28092,0.1,0.1
1386,28093,0.3,0.3
1387,28094,0.4,0.4
1388,28095,0.6,0.6
1389,28096,0.5,0.5
1390,28097,0.1,0.1
1391,28098,0.6,0.6
1392,28099,0.4,0.4
1393,28100,0.1,0.1
1394,28101,0.7,0.7
1395,28102,0.3,0.3
1396,28103,0.5,0.5
1397,28104,0.9,0.9
1398,28105,0.1,0.1
1399,28106,0.2,0.2
1400,28107,0.2,0.2
1401,28108,0.1,0.1
1402,28109,0.2,0.2
1403,28110,0.8,0.8
1404,28111,0.5,0.5
1405,28112,0.3,0.3
1406,28113,0.8,0.8
1407,28114,0.2,0.2
1408,28115,0.6,0.6
1409,28116,0.2,0.2
1410,28117,0.3,0.3
1411,28118,0.2,0.2
1412,28119,0.3,0.3
1413,28120,0.3,0.3
1414,28121,0.5,0.5
1415,28122,0.0,0.0
1416,28123,0.1,0.1
1417,28124,0.4,0.4
1418,28125,0.9,0.9
1419,28126,0.3,0.3
1420,28127,0.3,0.3
1421,28128,0.2,0.2
1422,28129,0.7,0.7
1423,28130,0.2,0.2
1424,28131,0.2,0.2
1425,28132,0.9,0.9
1426,28133,0.5,0.5
1427,28134,0.2,0.2
1428,28135,0.9,0.9
1429,28136,0.9,0.9
1430,28137,0.5,0.5
1431,28138,0.6,0.6
1432,28139,0.8,0.8
1433,28140,0.7,0.7
1434,28141,0.2,0.2
1435,28142,0.1,0.1
1436,28143,0.2,0.2
1437,28144,0.8,0.8
1438,28145,0.2,0.2
1439,28146,0.5,0.5
1440,28147,0.5,0.5
1441,28148,0.4,0.4
1442,28149,0.2,0.2
1443,28150,0.5,0.5
1444,28151,0.5,0.5
1445,28152,0.3,0.3
1446,28153,0.1,0.1
1447,28154,0.1,0.1
1448,28155,0.6,0.6
1449,28156,0.2,0.2
1450,28157,0.2,0.2
1451,28158,0.8,0.8
1452,28159,0.8,0.8
1453,28160,0.1,0.1
1454,28161,0.6,0.6
1455,28162,0.6,0.6
1456,28163,0.3,0.3
1457,28164,0.6,0.6
1458,28165,0.2,0.2
1459,28166,0.9,0.9
1460,28167,0.3,0.3
1461,28168,0.3,0.3
1462,28169,0.2,0.2
1463,28170,0.5,0.5
1464,28171,0.2,0.2
1465,28172,0.3,0.3
1466,28173,0.3,0.3
1467,28174,0.2,0.2
1468,28175,0.6,0.6
1469,28176,0.0,0.0
1470,28177,0.2,0.2
1471,28178,0.8,0.8
1472,28179,0.2,0.2
1473,28180,0.1,0.1
1474,28181,0.4,0.4
1475,28182,0.2,0.2
1476,28183,0.1,0.1
1477,28184,0.1,0.1
1478,28185,0.4,0.4
1479,28186,0.3,0.3
1480,28187,0.3,0.3
1481,28188,0.2,0.2
1482,28189,0.3,0.3
1483,28190,0.3,0.3
1484,28191,0.2,0.2
1485,28192,0.4,0.4
1486,28193,0.7,0.7
1487,28194,0.5,0.5
1488,28195,0.8,0.8
1489,28196,0.8,0.8
1490,28197,0.6,0.6
1491,28198,0.8,0.8
1492,28199,0.2,0.2
1493,28200,0.5,0.5
1494,28201,0.7,0.7
1495,28202,0.2,0.2
1496,28203,0.5,0.5
1497,28204,0.2,0.2
1498,28205,0.5,0.5
1499,28206,0.4,0.4
1500,28207,0.4,0.4
1501,28208,0.3,0.3
1502,28209,0.5,0.5
1503,28210,0.3,0.3
1504,28211,0.7,0.7
1505,28212,0.3,0.3
1506,28213,0.8,0.8
1507,28214,0.5,0.5
1508,28215,0.5,0.5
1509,28216,0.3,0.3
1510,28217,0.3,0.3
1511,28218,0.6,0.6
1512,28219,0.0,0.0
1513,28220,0.6,0.6
1514,28221,0.2,0.2
1515,28222,0.7,0.7
1516,28223,0.9,0.9
1517,28224,0.2,0.2
1518,28225,0.1,0.1
1519,28226,0.3,0.3
1520,28227,0.8,0.8
1521,28228,0.7,0.7
1522,28229,0.3,0.3
1523,28230,0.1,0.1
1524,28231,0.6,0.6
1525,28232,0.3,0.3
1526,28233,0.6,0.6
1527,28234,0.9,0.9
1528,28235,0.2,0.2
1529,28236,0.0,0.0
1530,28237,0.2,0.2
1531,28238,0.8,0.8
1532,28239,0.2,0.2
1533,28240,0.2,0.2
1534,28241,0.1,0.1
1535,28242,0.6,0.6
1536,28243,0.3,0.3
1537,28244,0.4,0.4
1538,28245,0.5,0.5
1539,28246,0.2,0.2
1540,28247,0.4,0.4
1541,28248,0.3,0.3
1542,28249,0.4,0.4
1543,28250,0.7,0.7
1544,28251,0.7,0.7
1545,28252,0.2,0.2
1546,28253,0.9,0.9
1547,28254,0.1,0.1
1548,28255,0.7,0.7
1549,28256,0.7,0.7
1550,28257,0.2,0.2
1551,28258,0.2,0.2
1552,28259,0.8,0.8
1553,28260,0.2,0.2
1554,28261,0.3,0.3
1555,28262,0.2,0.2
1556,28263,0.2,0.2
1557,28264,0.5,0.5
1558,28265,0.6,0.6
1559,28266,0.2,0.2
1560,28267,0.8,0.8
1561,28268,0.3,0.3
1562,28269,0.3,0.3
1563,28270,0.8,0.8
1564,28271,0.4,0.4
1565,28272,0.7,0.7
1566,28273,0.2,0.2
1567,28274,0.5,0.5
1568,28275,0.9,0.9
1569,28276,0.8,0.8
1570,28277,0.2,0.2
1571,28278,0.8,0.8
1572,28279,0.8,0.8
1573,28280,0.4,0.4
1574,28281,0.3,0.3
1575,28282,0.2,0.2
1576,28283,0.2,0.2
1577,28284,0.1,0.1
1578,28285,0.6,0.6
1579,28286,0.1,0.1
1580,28287,0.4,0.4
1581,28288,0.3,0.3
1582,28289,0.2,0.2
1583,28290,0.1,0.1
1584,28291,0.8,0.8
1585,28292,0.4,0.4
1586,28293,0.4,0.4
1587,28294,0.8,0.8
1588,28295,0.6,0.6
1589,28296,0.2,0.2
1590,28297,0.1,0.1
1591,28298,0.3,0.3
1592,28299,0.2,0.2
1593,28300,0.2,0.2
1594,28301,0.6,0.6
1595,28302,0.5,0.5
1596,28303,0.9,0.9
1597,28304,0.5,0.5
1598,28305,0.3,0.3
1599,28306,0.2,0.2
1600,28307,0.6,0.6
1601,28308,0.9,0.9
1602,28309,0.4,0.4
1603,28310,0.7,0.7
1604,28311,0.6,0.6
1605,28312,0.3,0.3
1606,28313,0.2,0.2
1607,28314,0.4,0.4
1608,28315,0.8,0.8
1609,28316,0.3,0.3
1610,28317,0.1,0.1
1611,28318,0.6,0.6
1612,28319,0.1,0.1
1613,28320,0.8,0.8
1614,28321,0.9,0.9
1615,28322,0.8,0.8
1616,28323,0.7,0.7
1617,28324,0.9,0.9
1618,28325,0.7,0.7
1619,28326,0.4,0.4
1620,28327,0.5,0.5
1621,28328,0.2,0.2
1622,28329,0.7,0.7
1623,28330,0.2,0.2
1624,28331,0.2,0.2
1625,28332,0.3,0.3
1626,28333,0.2,0.2
1627,28334,0.3,0.3
1628,28335,0.4,0.4
1629,28336,0.2,0.2
1630,28337,0.2,0.2
1631,28338,0.3,0.3
1632,28339,0.5,0.5
1633,28340,0.2,0.2
1634,28341,0.9,0.9
1635,28342,0.2,0.2
1636,28343,0.6,0.6
1637,28344,0.2,0.2
1638,28345,0.7,0.7
1639,28346,0.2,0.2
1640,28347,0.8,0.8
1641,28348,0.2,0.2
1642,28349,0.3,0.3
1643,28350,0.8,0.8
1644,28351,0.4,0.4
1645,28352,0.4,0.4
1646,28353,0.7,0.7
1647,28354,0.1,0.1
1648,28355,0.3,0.3
1649,28356,0.6,0.6
1650,28357,0.2,0.2
1651,28358,0.5,0.5
1652,28359,0.9,0.9
1653,28360,0.8,0.8
1654,28361,0.2,0.2
1655,28362,0.8,0.8
1656,28363,0.8,0.8
1657,28364,0.8,0.8
1658,28365,0.0,0.0
1659,28366,0.2,0.2
1660,28367,0.4,0.4
1661,28368,0.8,0.8
1662,28369,0.1,0.1
1663,28370,0.5,0.5
1664,28371,0.3,0.3
1665,28372,0.3,0.3
1666,28373,0.1,0.1
1667,28374,0.3,0.3
1668,28375,0.2,0.2
1669,28376,0.6,0.6
1670,28377,0.3,0.3
1671,28378,0.3,0.3
1672,28379,0.4,0.4
1673,28380,0.1,0.1
1674,28381,0.7,0.7
1675,28382,0.2,0.2
1676,28383,0.2,0.2
1677,28384,0.3,0.3
1678,28385,0.8,0.8
1679,28386,0.1,0.1
1680,28387,0.9,0.9
1681,28388,0.6,0.6
1682,28389,0.2,0.2
1683,28390,0.8,0.8
1684,28391,0.2,0.2
1685,28392,0.2,0.2
1686,28393,0.8,0.8
1687,28394,0.5,0.5
1688,28395,0.8,0.8
1689,28396,0.4,0.4
1690,28397,0.6,0.6
1691,28398,0.0,0.0
1692,28399,0.9,0.9
1693,28400,0.9,0.9
1694,28401,0.2,0.2
1695,28402,0.7,0.7
1696,28403,0.6,0.6
1697,28404,0.5,0.5
1698,28405,0.7,0.7
1699,28406,0.2,0.2
1700,28407,0.3,0.3
1701,28408,0.8,0.8
1702,28409,0.4,0.4
1703,28410,0.8,0.8
1704,28411,0.4,0.4
1705,28412,0.6,0.6
1706,28413,0.1,0.1
1707,28414,0.9,0.9
1708,28415,0.1,0.1
1709,28416,0.6,0.6
1710,28417,0.3,0.3
1711,28418,0.2,0.2
1712,28419,0.7,0.7
1713,28420,0.8,0.8
1714,28421,0.6,0.6
1715,28422,0.1,0.1
1716,28423,0.2,0.2
1717,28424,0.3,0.3
1718,28425,0.2,0.2
1719,28426,0.2,0.2
1720,28427,0.4,0.4
1721,28428,0.4,0.4
1722,28429,0.1,0.1
1723,28430,0.7,0.7
1724,28431,0.7,0.7
1725,28432,0.1,0.1
1726,28433,0.4,0.4
1727,28434,0.4,0.4
1728,28435,0.6,0.6
1729,28436,0.4,0.4
1730,28437,0.3,0.3
1731,28438,0.2,0.2
1732,28439,0.2,0.2
1733,28440,0.8,0.8
1734,28441,0.7,0.7
1735,28442,0.7,0.7
1736,28443,0.5,0.5
1737,28444,0.5,0.5
1738,28445,0.3,0.3
1739,28446,0.4,0.4
1740,28447,0.3,0.3
1741,28448,0.4,0.4
1742,28449,0.7,0.7
1743,28450,0.6,0.6
1744,28451,0.3,0.3
1745,28452,0.3,0.3
1746,28453,0.5,0.5
1747,28454,0.1,0.1
1748,28455,0.6,0.6
1749,28456,0.4,0.4
1750,28457,0.6,0.6
1751,28458,0.5,0.5
1752,28459,0.0,0.0
1753,28460,0.1,0.1
1754,28461,0.1,0.1
1755,28462,0.4,0.4
1756,28463,0.1,0.1
1757,28464,0.4,0.4
1758,28465,0.4,0.4
1759,28466,0.2,0.2
1760,28467,0.3,0.3
1761,28468,0.6,0.6
1762,28469,0.4,0.4
1763,28470,0.3,0.3
1764,28471,0.4,0.4
1765,28472,0.4,0.4
1766,28473,0.4,0.4
1767,28474,0.2,0.2
1768,28475,0.3,0.3
1769,28476,0.2,0.2
1770,28477,0.1,0.1
1771,28478,0.6,0.6
1772,28479,0.2,0.2
1773,28480,0.2,0.2
1774,28481,0.5,0.5
1775,28482,0.8,0.8
1776,28483,0.4,0.4
1777,28484,0.8,0.8
1778,28485,0.1,0.1
1779,28486,0.1,0.1
1780,28487,0.2,0.2
1781,28488,0.6,0.6
1782,28489,0.2,0.2
1783,28490,0.5,0.5
1784,28491,0.8,0.8
1785,28492,0.5,0.5
1786,28493,0.1,0.1
1787,28494,0.2,0.2
1788,28495,0.1,0.1
1789,28496,0.4,0.4
1790,28497,0.2,0.2
1791,28498,0.3,0.3
1792,28499,0.7,0.7
1793,28500,0.2,0.2
1794,28501,0.4,0.4
1795,28502,0.3,0.3
1796,28503,0.4,0.4
1797,28504,0.1,0.1
1798,28505,0.2,0.2
1799,28506,0.9,0.9
1800,28507,0.2,0.2
1801,28508,0.4,0.4
1802,28509,0.1,0.1
1803,28510,0.3,0.3
1804,28511,0.9,0.9
1805,28512,0.2,0.2
1806,28513,0.9,0.9
1807,28514,0.3,0.3
1808,28515,0.3,0.3
1809,28516,0.4,0.4
1810,28517,0.2,0.2
1811,28518,0.6,0.6
1812,28519,0.2,0.2
1813,28520,0.2,0.2
1814,28521,0.8,0.8
1815,28522,0.6,0.6
1816,28523,0.6,0.6
1817,28524,0.3,0.3
1818,28525,0.2,0.2
1819,28526,0.2,0.2
1820,28527,0.2,0.2
1821,28528,0.3,0.3
1822,28529,0.2,0.2
1823,28530,0.5,0.5
1824,28531,0.2,0.2
1825,28532,0.1,0.1
1826,28533,0.2,0.2
1827,28534,0.1,0.1
1828,28535,0.3,0.3
1829,28536,0.4,0.4
1830,28537,0.5,0.5
1831,28538,0.5,0.5
1832,28539,0.1,0.1
1833,28540,0.8,0.8
1834,28541,0.7,0.7
1835,28542,0.0,0.0
1836,28543,0.3,0.3
1837,28544,0.4,0.4
1838,28545,0.8,0.8
1839,28546,0.3,0.3
1840,28547,0.3,0.3
1841,28548,0.2,0.2
1842,28549,0.2,0.2
1843,28550,0.2,0.2
1844,28551,0.8,0.8
1845,28552,0.3,0.3
1846,28553,0.8,0.8
1847,28554,0.7,0.7
1848,28555,0.4,0.4
1849,28556,0.2,0.2
1850,28557,0.8,0.8
1851,28558,0.5,0.5
1852,28559,0.1,0.1
1853,28560,0.2,0.2
1854,28561,0.9,0.9
1855,28562,0.2,0.2
1856,28563,0.2,0.2
1857,28564,0.2,0.2
1858,28565,0.6,0.6
1859,28566,0.5,0.5
1860,28567,0.2,0.2
1861,28568,0.5,0.5
1862,28569,0.5,0.5
1863,28570,0.2,0.2
1864,28571,0.2,0.2
1865,28572,0.2,0.2
1866,28573,0.8,0.8
1867,28574,0.2,0.2
1868,28575,0.7,0.7
1869,28576,0.2,0.2
1870,28577,0.9,0.9
1871,28578,0.1,0.1
1872,28579,0.6,0.6
1873,28580,0.4,0.4
1874,28581,0.1,0.1
1875,28582,0.5,0.5
1876,28583,0.5,0.5
1877,28584,0.6,0.6
1878,28585,0.7,0.7
1879,28586,0.3,0.3
1880,28587,0.5,0.5
1881,28588,0.4,0.4
1882,28589,0.9,0.9
1883,28590,0.3,0.3
1884,28591,0.9,0.9
1885,28592,0.8,0.8
1886,28593,0.8,0.8
1887,28594,0.1,0.1
1888,28595,0.7,0.7
1889,28596,0.3,0.3
1890,28597,0.5,0.5
1891,28598,0.3,0.3
1892,28599,0.2,0.2
1893,28600,0.4,0.4
1894,28601,0.6,0.6
1895,28602,0.6,0.6
1896,28603,0.4,0.4
1897,28604,0.2,0.2
1898,28605,0.1,0.1
1899,28606,0.3,0.3
1900,28607,0.0,0.0
1901,28608,0.4,0.4
1902,28609,0.6,0.6
1903,28610,0.1,0.1
1904,28611,0.3,0.3
1905,28612,0.5,0.5
1906,28613,0.2,0.2
1907,28614,0.2,0.2
1908,28615,0.1,0.1
1909,28616,0.7,0.7
1910,28617,0.1,0.1
1911,28618,0.1,0.1
1912,28619,0.4,0.4
1913,28620,0.2,0.2
1914,28621,0.7,0.7
1915,28622,0.5,0.5
1916,28623,0.6,0.6
1917,28624,0.3,0.3
1918,28625,0.2,0.2
1919,28626,0.8,0.8
1920,28627,0.7,0.7
1921,28628,0.4,0.4
1922,28629,0.0,0.0
1923,28630,0.9,0.9
1924,28631,0.4,0.4
1925,28632,0.2,0.2
1926,28633,0.6,0.6
1927,28634,0.4,0.4
1928,28635,0.7,0.7
1929,28636,0.5,0.5
1930,28637,0.5,0.5
1931,28638,0.4,0.4
1932,28639,0.8,0.8
1933,28640,0.8,0.8
1934,28641,0.3,0.3
1935,28642,0.8,0.8
1936,28643,0.3,0.3
1937,28644,0.5,0.5
1938,28645,0.3,0.3
1939,28646,0.1,0.1
1940,28647,0.4,0.4
1941,28648,0.4,0.4
1942,28649,0.3,0.3
1943,28650,0.5,0.5
1944,28651,0.3,0.3
1945,28652,0.1,0.1
1946,28653,0.7,0.7
1947,28654,0.6,0.6
1948,28655,0.4,0.4
1949,28656,0.6,0.6
1950,28657,0.1,0.1
1951,28658,0.9,0.9
1952,28659,0.1,0.1
1953,28660,0.3,0.3
1954,28661,0.4,0.4
1955,28662,0.2,0.2
1956,28663,0.3,0.3
1957,28664,0.4,0.4
1958,28665,0.2,0.2
1959,28666,0.1,0.1
1960,28667,0.6,0.6
1961,28668,0.2,0.2
1962,28669,0.5,0.5
1963,28670,0.2,0.2
1964,28671,0.3,0.3
1965,28672,0.6,0.6
1966,28673,0.5,0.5
1967,28674,0.3,0.3
1968,28675,0.9,0.9
1969,28676,0.4,0.4
1970,28677,0.8,0.8
1971,28678,0.5,0.5
1972,28679,0.4,0.4
1973,28680,0.3,0.3
1974,28681,0.6,0.6
1975,28682,0.7,0.7
1976,28683,0.3,0.3
1977,28684,0.2,0.2
1978,28685,0.5,0.5
1979,28686,0.6,0.6
1980,28687,0.2,0.2
1981,28688,0.6,0.6
1982,28689,0.8,0.8
1983,28690,0.7,0.7
1984,28691,0.6,0.6
1985,28692,0.9,0.9
1986,28693,0.5,0.5
1987,28694,0.4,0.4
1988,28695,0.3,0.3
1989,28696,0.6,0.6
1990,28697,0.4,0.4
1991,28698,0.6,0.6
1992,28699,0.1,0.1
1993,28700,0.6,0.6
1994,28701,0.1,0.1
1995,28702,0.2,0.2
1996,28703,0.7,0.7
1997,28704,0.4,0.4
1998,28705,0.7,0.7
1999,28706,0.2,0.2
2000,28707,0.2,0.2
2001,28708,0.1,0.1
2002,28709,0.0,0.0
2003,28710,0.8,0.8
2004,28711,0.8,0.8
2005,28712,0.3,0.3
2006,28713,0.3,0.3
2007,28714,0.6,0.6
2008,28715,0.6,0.6
2009,28716,0.2,0.2
2010,28717,0.6,0.6
2011,28718,0.3,0.3
2012,28719,0.1,0.1
2013,28720,0.2,0.2
2014,28721,0.3,0.3
2015,28722,0.5,0.5
2016,28723,0.8,0.8
2017,28724,0.2,0.2
2018,28725,0.7,0.7
2019,28726,0.2,0.2
2020,28727,0.1,0.1
2021,28728,0.2,0.2
2022,28729,0.7,0.7
2023,28730,0.2,0.2
2024,28731,0.5,0.5
2025,28732,0.1,0.1
2026,28733,0.6,0.6
2027,28734,0.3,0.3
2028,28735,0.3,0.3
2029,28736,0.2,0.2
2030,28737,0.6,0.6
2031,28738,0.6,0.6
2032,28739,0.8,0.8
2033,28740,0.6,0.6
2034,28741,0.3,0.3
2035,28742,0.1,0.1
2036,28743,0.2,0.2
2037,28744,0.6,0.6
2038,28745,0.8,0.8
2039,28746,0.1,0.1
2040,28747,0.6,0.6
2041,28748,0.8,0.8
2042,28749,0.4,0.4
2043,28750,0.2,0.2
2044,28751,0.6,0.6
2045,28752,0.1,0.1
2046,28753,0.3,0.3
2047,28754,0.4,0.4
2048,28755,0.4,0.4
2049,28756,0.2,0.2
2050,28757,0.5,0.5
2051,28758,0.2,0.2
2052,28759,0.4,0.4
2053,28760,0.5,0.5
2054,28761,0.4,0.4
2055,28762,0.5,0.5
2056,28763,0.2,0.2
2057,28764,0.2,0.2
2058,28765,0.7,0.7
2059,28766,0.4,0.4
2060,28767,0.4,0.4
2061,28768,0.1,0.1
2062,28769,0.6,0.6
2063,28770,0.7,0.7
2064,28771,0.8,0.8
